DateTimeUTC;IV_pct
2025-04-28 10:22:22;26.2664
2025-04-28 10:22:39;26.3248
2025-04-28 10:22:55;26.3248
2025-04-28 10:23:11;26.3248
2025-04-28 10:23:28;26.3248
2025-04-28 10:23:44;26.3248
2025-04-28 10:24:00;26.3248
2025-04-28 10:24:17;26.3248
2025-04-28 10:24:33;26.3248
2025-04-28 10:24:49;26.4060
2025-04-28 10:25:06;26.4060
2025-04-28 10:25:22;26.4060
2025-04-28 10:25:38;26.4060
2025-04-28 10:25:54;26.4060
2025-04-28 10:26:11;26.4060
2025-04-28 10:26:27;26.4060
2025-04-28 10:26:43;26.4060
2025-04-28 10:27:00;26.4519
2025-04-28 10:27:16;26.4519
2025-04-28 10:27:32;26.4519
2025-04-28 10:27:49;26.4519
2025-04-28 10:28:05;26.4519
2025-04-28 10:28:21;26.4519
2025-04-28 10:28:38;26.4519
2025-04-28 10:28:54;26.3738
2025-04-28 10:29:10;26.3738
2025-04-28 10:29:26;26.3738
2025-04-28 10:29:43;26.3738
2025-04-28 10:29:59;26.3738
2025-04-28 10:30:15;26.3738
2025-04-28 10:30:32;26.3738
2025-04-28 10:30:48;26.3571
2025-04-28 10:31:04;26.3571
2025-04-28 10:31:21;26.3571
2025-04-28 10:31:37;26.3571
2025-04-28 10:31:53;26.3571
2025-04-28 10:32:10;26.3571
2025-04-28 10:32:26;26.3571
2025-04-28 10:32:42;26.3571
2025-04-28 10:32:58;26.3109
2025-04-28 10:33:15;26.3109
2025-04-28 10:33:31;26.3109
2025-04-28 10:33:47;26.3109
2025-04-28 10:34:04;26.3109
2025-04-28 10:34:20;26.3109
2025-04-28 10:34:36;26.3050
2025-04-28 10:34:53;26.3050
2025-04-28 10:35:09;26.3050
2025-04-28 10:35:25;26.3050
2025-04-28 10:35:42;26.3050
2025-04-28 10:35:58;26.3050
2025-04-28 10:36:14;26.3050
2025-04-28 10:36:31;26.3050
2025-04-28 10:36:47;26.3050
2025-04-28 10:37:03;26.2673
2025-04-28 10:37:19;26.2673
2025-04-28 10:37:36;26.2673
2025-04-28 10:37:52;26.2673
2025-04-28 10:38:08;26.2673
2025-04-28 10:38:25;26.2673
2025-04-28 10:38:41;26.2673
2025-04-28 10:38:57;26.2634
2025-04-28 10:39:14;26.2634
2025-04-28 10:39:30;26.2634
2025-04-28 10:39:46;26.2634
2025-04-28 10:40:03;26.2634
2025-04-28 10:40:19;26.2634
2025-04-28 10:40:35;26.2634
2025-04-28 10:40:51;26.2634
2025-04-28 10:41:08;26.2634
2025-04-28 10:41:24;26.2634
2025-04-28 10:41:40;26.2746
2025-04-28 10:41:57;26.2746
2025-04-28 10:42:13;26.2746
2025-04-28 10:42:29;26.2746
2025-04-28 10:42:46;26.2746
2025-04-28 10:43:02;26.2746
2025-04-28 10:43:18;26.2746
2025-04-28 10:43:35;26.2746
2025-04-28 10:43:51;26.4172
2025-04-28 10:44:07;26.4172
2025-04-28 10:44:24;26.4172
2025-04-28 10:44:40;26.4172
2025-04-28 10:44:56;26.4172
2025-04-28 10:45:12;26.4172
2025-04-28 10:45:29;26.4172
2025-04-28 10:45:45;26.4172
2025-04-28 10:46:01;26.4021
2025-04-28 10:46:18;26.4021
2025-04-28 10:46:34;26.4021
2025-04-28 10:46:50;26.4021
2025-04-28 10:47:07;26.4021
2025-04-28 10:47:23;26.4021
2025-04-28 10:47:39;26.4021
2025-04-28 10:47:56;26.4007
2025-04-28 10:48:12;26.4007
2025-04-28 10:48:28;26.4007
2025-04-28 10:48:44;26.4007
2025-04-28 10:49:01;26.4007
2025-04-28 10:49:17;26.4007
2025-04-28 10:49:33;26.4007
2025-04-28 10:49:50;26.4007
2025-04-28 10:50:06;26.4040
2025-04-28 10:50:22;26.4040
2025-04-28 10:50:39;26.4040
2025-04-28 10:50:55;26.4040
2025-04-28 10:51:11;26.4040
2025-04-28 10:51:28;26.4040
2025-04-28 10:51:44;26.4040
2025-04-28 10:52:00;26.4040
2025-04-28 10:52:16;26.4403
2025-04-28 10:52:33;26.4403
2025-04-28 10:52:49;26.4403
2025-04-28 10:53:05;26.4403
2025-04-28 10:53:22;26.4403
2025-04-28 10:53:38;26.4403
2025-04-28 10:53:54;26.4403
2025-04-28 10:54:11;26.4403
2025-04-28 10:54:27;26.4984
2025-04-28 10:54:43;26.4984
2025-04-28 10:55:00;26.4984
2025-04-28 10:55:16;26.4984
2025-04-28 10:55:32;26.4984
2025-04-28 10:55:48;26.4984
2025-04-28 10:56:05;26.5090
2025-04-28 10:56:21;26.5090
2025-04-28 10:56:37;26.5090
2025-04-28 10:56:54;26.5090
2025-04-28 10:57:10;26.5090
2025-04-28 10:57:26;26.5090
2025-04-28 10:57:43;26.5090
2025-04-28 10:57:59;26.5090
2025-04-28 10:58:15;26.5090
2025-04-28 10:58:32;26.4820
2025-04-28 10:58:48;26.4820
2025-04-28 10:59:04;26.4820
2025-04-28 10:59:21;26.4820
2025-04-28 10:59:37;26.4820
2025-04-28 10:59:53;26.4820
2025-04-28 11:00:09;26.4747
2025-04-28 11:00:26;26.4747
2025-04-28 11:00:42;26.4747
2025-04-28 11:00:58;26.4747
2025-04-28 11:01:15;26.4747
2025-04-28 11:01:31;26.4747
2025-04-28 11:01:47;26.4747
2025-04-28 11:02:04;26.4747
2025-04-28 11:02:20;26.4610
2025-04-28 11:02:36;26.4610
2025-04-28 11:02:53;26.4610
2025-04-28 11:03:09;26.4610
2025-04-28 11:03:25;26.4610
2025-04-28 11:03:42;26.4610
2025-04-28 11:03:58;26.4610
2025-04-28 11:04:14;26.4610
2025-04-28 11:04:30;26.4973
2025-04-28 11:04:47;26.4973
2025-04-28 11:05:03;26.4973
2025-04-28 11:05:19;26.4973
2025-04-28 11:05:36;26.4973
2025-04-28 11:05:52;26.4973
2025-04-28 11:06:08;26.4973
2025-04-28 11:06:25;26.4439
2025-04-28 11:06:41;26.4439
2025-04-28 11:06:57;26.4439
2025-04-28 11:07:14;26.4439
2025-04-28 11:07:30;26.4439
2025-04-28 11:07:46;26.4439
2025-04-28 11:08:03;26.4439
2025-04-28 11:08:19;26.4439
2025-04-28 11:08:35;26.4106
2025-04-28 11:08:51;26.4106
2025-04-28 11:09:08;26.4106
2025-04-28 11:09:24;26.4106
2025-04-28 11:09:40;26.4106
2025-04-28 11:09:57;26.4106
2025-04-28 11:10:13;26.4106
2025-04-28 11:10:29;26.3852
2025-04-28 11:10:46;26.3852
2025-04-28 11:11:02;26.3852
2025-04-28 11:11:18;26.3852
2025-04-28 11:11:35;26.3852
2025-04-28 11:11:51;26.3852
2025-04-28 11:12:07;26.3852
2025-04-28 11:12:24;26.3852
2025-04-28 11:12:40;26.3852
2025-04-28 11:12:56;26.4461
2025-04-28 11:13:12;26.4461
2025-04-28 11:13:29;26.4461
2025-04-28 11:13:45;26.4461
2025-04-28 11:14:01;26.4461
2025-04-28 11:14:18;26.4461
2025-04-28 11:14:34;26.4461
2025-04-28 11:14:50;26.4086
2025-04-28 11:15:07;26.4086
2025-04-28 11:15:23;26.4086
2025-04-28 11:15:39;26.4086
2025-04-28 11:15:56;26.4086
2025-04-28 11:16:12;26.4086
2025-04-28 11:16:28;26.4086
2025-04-28 11:16:44;26.4495
2025-04-28 11:17:01;26.4495
2025-04-28 11:17:17;26.4495
2025-04-28 11:17:33;26.4495
2025-04-28 11:17:50;26.4495
2025-04-28 11:18:06;26.4495
2025-04-28 11:18:22;26.4495
2025-04-28 11:18:39;26.4230
2025-04-28 11:18:55;26.4230
2025-04-28 11:19:11;26.4230
2025-04-28 11:19:28;26.4230
2025-04-28 11:19:44;26.4230
2025-04-28 11:20:00;26.4230
2025-04-28 11:20:17;26.4230
2025-04-28 11:20:33;26.4078
2025-04-28 11:20:49;26.4078
2025-04-28 11:21:05;26.4078
2025-04-28 11:21:22;26.4078
2025-04-28 11:21:38;26.4078
2025-04-28 11:21:54;26.4078
2025-04-28 11:22:11;26.4078
2025-04-28 11:22:27;26.4078
2025-04-28 11:22:43;26.4282
2025-04-28 11:23:00;26.4282
2025-04-28 11:23:16;26.4282
2025-04-28 11:23:32;26.4282
2025-04-28 11:23:49;26.4282
2025-04-28 11:24:05;26.4282
2025-04-28 11:24:21;26.4282
2025-04-28 11:24:38;26.4282
2025-04-28 11:24:54;26.4282
2025-04-28 11:25:10;26.3856
2025-04-28 11:25:26;26.3856
2025-04-28 11:25:43;26.3856
2025-04-28 11:25:59;26.3856
2025-04-28 11:26:15;26.3856
2025-04-28 11:26:32;26.3856
2025-04-28 11:26:48;26.3856
2025-04-28 11:27:04;26.3665
2025-04-28 11:27:21;26.3665
2025-04-28 11:27:37;26.3665
2025-04-28 11:27:53;26.3665
2025-04-28 11:28:09;26.3665
2025-04-28 11:28:26;26.3665
2025-04-28 11:28:42;26.3665
2025-04-28 11:28:58;26.3237
2025-04-28 11:29:15;26.3237
2025-04-28 11:29:31;26.3237
2025-04-28 11:29:47;26.3237
2025-04-28 11:30:04;26.3237
2025-04-28 11:30:20;26.3237
2025-04-28 11:30:36;26.3237
2025-04-28 11:30:53;26.3237
2025-04-28 11:31:09;26.3254
2025-04-28 11:31:25;26.3254
2025-04-28 11:31:41;26.3254
2025-04-28 11:31:58;26.3254
2025-04-28 11:32:14;26.3254
2025-04-28 11:32:30;26.3254
2025-04-28 11:32:47;26.3254
2025-04-28 11:33:03;26.3244
2025-04-28 11:33:19;26.3244
2025-04-28 11:33:36;26.3244
2025-04-28 11:33:52;26.3244
2025-04-28 11:34:08;26.3244
2025-04-28 11:34:24;26.3244
2025-04-28 11:34:41;26.3244
2025-04-28 11:34:57;26.2976
2025-04-28 11:35:13;26.2976
2025-04-28 11:35:30;26.2976
2025-04-28 11:35:46;26.2976
2025-04-28 11:36:02;26.2976
2025-04-28 11:36:19;26.2976
2025-04-28 11:36:35;26.2976
2025-04-28 11:36:51;26.2976
2025-04-28 11:37:08;26.2745
2025-04-28 11:37:24;26.2745
2025-04-28 11:37:40;26.2745
2025-04-28 11:37:57;26.2745
2025-04-28 11:38:13;26.2745
2025-04-28 11:38:29;26.2745
2025-04-28 11:38:45;26.2336
2025-04-28 11:39:02;26.2336
2025-04-28 11:39:18;26.2336
2025-04-28 11:39:34;26.2336
2025-04-28 11:39:51;26.2336
2025-04-28 11:40:07;26.2336
2025-04-28 11:40:23;26.2336
2025-04-28 11:40:40;26.2336
2025-04-28 11:40:56;26.2336
2025-04-28 11:41:12;26.2104
2025-04-28 11:41:29;26.2104
2025-04-28 11:41:45;26.2104
2025-04-28 11:42:01;26.2104
2025-04-28 11:42:17;26.2104
2025-04-28 11:42:34;26.2104
2025-04-28 11:42:50;26.2104
2025-04-28 11:43:06;26.2104
2025-04-28 11:43:23;26.1924
2025-04-28 11:43:39;26.1924
2025-04-28 11:43:55;26.1924
2025-04-28 11:44:12;26.1924
2025-04-28 11:44:28;26.1924
2025-04-28 11:44:44;26.1924
2025-04-28 11:45:01;26.1924
2025-04-28 11:45:17;26.1924
2025-04-28 11:45:33;26.2478
2025-04-28 11:45:49;26.2478
2025-04-28 11:46:06;26.2478
2025-04-28 11:46:22;26.2478
2025-04-28 11:46:38;26.2478
2025-04-28 11:46:55;26.2478
2025-04-28 11:47:11;26.2478
2025-04-28 11:47:27;26.2543
2025-04-28 11:47:44;26.2543
2025-04-28 11:48:00;26.2543
2025-04-28 11:48:16;26.2543
2025-04-28 11:48:33;26.2543
2025-04-28 11:48:49;26.2543
2025-04-28 11:49:05;26.2543
2025-04-28 11:49:22;26.2782
2025-04-28 11:49:38;26.2782
2025-04-28 11:49:54;26.2782
2025-04-28 11:50:10;26.2782
2025-04-28 11:50:27;26.2782
2025-04-28 11:50:43;26.2782
2025-04-28 11:50:59;26.2782
2025-04-28 11:51:16;26.2782
2025-04-28 11:51:32;26.2479
2025-04-28 11:51:48;26.2479
2025-04-28 11:52:05;26.2479
2025-04-28 11:52:21;26.2479
2025-04-28 11:52:37;26.2479
2025-04-28 11:52:54;26.2479
2025-04-28 11:53:10;26.2479
2025-04-28 11:53:26;26.3017
2025-04-28 11:53:43;26.3017
2025-04-28 11:53:59;26.3017
2025-04-28 11:54:15;26.3017
2025-04-28 11:54:31;26.3017
2025-04-28 11:54:48;26.3017
2025-04-28 11:55:04;26.3017
2025-04-28 11:55:20;26.3017
2025-04-28 11:55:37;26.2864
2025-04-28 11:55:53;26.2864
2025-04-28 11:56:09;26.2864
2025-04-28 11:56:26;26.2864
2025-04-28 11:56:42;26.2864
2025-04-28 11:56:58;26.2864
2025-04-28 11:57:15;26.2864
2025-04-28 11:57:31;26.2864
2025-04-28 11:57:47;26.2864
2025-04-28 11:58:03;26.2864
2025-04-28 11:58:20;26.2864
2025-04-28 11:58:36;26.2864
2025-04-28 11:58:52;26.2864
2025-04-28 11:59:09;26.2864
2025-04-28 11:59:25;26.3139
2025-04-28 11:59:41;26.3139
2025-04-28 11:59:58;26.3139
2025-04-28 12:00:14;26.3139
2025-04-28 12:00:30;26.3139
2025-04-28 12:00:47;26.3139
2025-04-28 12:01:03;26.3139
2025-04-28 12:01:19;26.2642
2025-04-28 12:01:36;26.2642
2025-04-28 12:01:52;26.2642
2025-04-28 12:02:08;26.2642
2025-04-28 12:02:24;26.2642
2025-04-28 12:02:41;26.2642
2025-04-28 12:02:57;26.2642
2025-04-28 12:03:13;26.2642
2025-04-28 12:03:30;26.3140
2025-04-28 12:03:46;26.3140
2025-04-28 12:04:02;26.3140
2025-04-28 12:04:19;26.3140
2025-04-28 12:04:35;26.3140
2025-04-28 12:04:51;26.3140
2025-04-28 12:05:08;26.3140
2025-04-28 12:05:24;26.3198
2025-04-28 12:05:40;26.3198
2025-04-28 12:05:56;26.3198
2025-04-28 12:06:13;26.3198
2025-04-28 12:06:29;26.3198
2025-04-28 12:06:45;26.3198
2025-04-28 12:07:02;26.3198
2025-04-28 12:07:18;26.3198
2025-04-28 12:07:34;26.4321
2025-04-28 12:07:51;26.4321
2025-04-28 12:08:07;26.4321
2025-04-28 12:08:23;26.4321
2025-04-28 12:08:40;26.4321
2025-04-28 12:08:56;26.4321
2025-04-28 12:09:12;26.4321
2025-04-28 12:09:28;26.4321
2025-04-28 12:09:45;26.4643
2025-04-28 12:10:01;26.4643
2025-04-28 12:10:17;26.4643
2025-04-28 12:10:34;26.4643
2025-04-28 12:10:50;26.4643
2025-04-28 12:11:06;26.4643
2025-04-28 12:11:23;26.4643
2025-04-28 12:11:39;26.4544
2025-04-28 12:11:55;26.4544
2025-04-28 12:12:12;26.4544
2025-04-28 12:12:28;26.4544
2025-04-28 12:12:44;26.4544
2025-04-28 12:13:00;26.4544
2025-04-28 12:13:17;26.4544
2025-04-28 12:13:33;26.4544
2025-04-28 12:13:49;26.4850
2025-04-28 12:14:06;26.4850
2025-04-28 12:14:22;26.4850
2025-04-28 12:14:38;26.4850
2025-04-28 12:14:55;26.4850
2025-04-28 12:15:11;26.4850
2025-04-28 12:15:27;26.4850
2025-04-28 12:15:44;26.4850
2025-04-28 12:16:00;26.4645
2025-04-28 12:16:16;26.4645
2025-04-28 12:16:32;26.4645
2025-04-28 12:16:49;26.4645
2025-04-28 12:17:05;26.4645
2025-04-28 12:17:21;26.4645
2025-04-28 12:17:38;26.4645
2025-04-28 12:17:54;26.4112
2025-04-28 12:18:10;26.4112
2025-04-28 12:18:27;26.4112
2025-04-28 12:18:43;26.4112
2025-04-28 12:18:59;26.4112
2025-04-28 12:19:16;26.4112
2025-04-28 12:19:32;26.4112
2025-04-28 12:19:48;26.4048
2025-04-28 12:20:04;26.4048
2025-04-28 12:20:21;26.4048
2025-04-28 12:20:37;26.4048
2025-04-28 12:20:53;26.4048
2025-04-28 12:21:10;26.4048
2025-04-28 12:21:26;26.4048
2025-04-28 12:21:42;26.4048
2025-04-28 12:21:59;26.4031
2025-04-28 12:22:15;26.4031
2025-04-28 12:22:31;26.4031
2025-04-28 12:22:48;26.4031
2025-04-28 12:23:04;26.4031
2025-04-28 12:23:20;26.4031
2025-04-28 12:23:37;26.4031
2025-04-28 12:23:53;26.3518
2025-04-28 12:24:09;26.3518
2025-04-28 12:24:25;26.3518
2025-04-28 12:24:42;26.3518
2025-04-28 12:24:58;26.3518
2025-04-28 12:25:14;26.3518
2025-04-28 12:25:31;26.3518
2025-04-28 12:25:47;26.4297
2025-04-28 12:26:03;26.4297
2025-04-28 12:26:20;26.4297
2025-04-28 12:26:36;26.4297
2025-04-28 12:26:52;26.4297
2025-04-28 12:27:08;26.4297
2025-04-28 12:27:25;26.4297
2025-04-28 12:27:41;26.3385
2025-04-28 12:27:57;26.3385
2025-04-28 12:28:14;26.3385
2025-04-28 12:28:30;26.3385
2025-04-28 12:28:46;26.3385
2025-04-28 12:29:03;26.3385
2025-04-28 12:29:19;26.3385
2025-04-28 12:29:35;26.3385
2025-04-28 12:29:51;26.3117
2025-04-28 12:30:08;26.3117
2025-04-28 12:30:24;26.3117
2025-04-28 12:30:40;26.3117
2025-04-28 12:30:57;26.3117
2025-04-28 12:31:13;26.3117
2025-04-28 12:31:29;26.3117
2025-04-28 12:31:46;26.3117
2025-04-28 12:32:02;26.3117
2025-04-28 12:32:18;26.3072
2025-04-28 12:32:35;26.3072
2025-04-28 12:32:51;26.3072
2025-04-28 12:33:07;26.3072
2025-04-28 12:33:23;26.3072
2025-04-28 12:33:40;26.3072
2025-04-28 12:33:56;26.3072
2025-04-28 12:34:12;26.2481
2025-04-28 12:34:29;26.2481
2025-04-28 12:34:45;26.2481
2025-04-28 12:35:01;26.2481
2025-04-28 12:35:18;26.2481
2025-04-28 12:35:34;26.2481
2025-04-28 12:35:50;26.2974
2025-04-28 12:36:07;26.2974
2025-04-28 12:36:23;26.2974
2025-04-28 12:36:39;26.2974
2025-04-28 12:36:55;26.2974
2025-04-28 12:37:12;26.2974
2025-04-28 12:37:28;26.2974
2025-04-28 12:37:44;26.2974
2025-04-28 12:38:01;26.3109
2025-04-28 12:38:17;26.3109
2025-04-28 12:38:33;26.3109
2025-04-28 12:38:50;26.3109
2025-04-28 12:39:06;26.3109
2025-04-28 12:39:22;26.3109
2025-04-28 12:39:39;26.3109
2025-04-28 12:39:55;26.3048
2025-04-28 12:40:11;26.3048
2025-04-28 12:40:27;26.3048
2025-04-28 12:40:44;26.3048
2025-04-28 12:41:00;26.3048
2025-04-28 12:41:16;26.3048
2025-04-28 12:41:33;26.3048
2025-04-28 12:41:49;26.3048
2025-04-28 12:42:05;26.3048
2025-04-28 12:42:22;26.2981
2025-04-28 12:42:38;26.2981
2025-04-28 12:42:54;26.2981
2025-04-28 12:43:10;26.2981
2025-04-28 12:43:27;26.2981
2025-04-28 12:43:43;26.2981
2025-04-28 12:43:59;26.2981
2025-04-28 12:44:16;26.2692
2025-04-28 12:44:32;26.2692
2025-04-28 12:44:48;26.2692
2025-04-28 12:45:05;26.2692
2025-04-28 12:45:21;26.2692
2025-04-28 12:45:37;26.2692
2025-04-28 12:45:54;26.2692
2025-04-28 12:46:10;26.2070
2025-04-28 12:46:26;26.2070
2025-04-28 12:46:42;26.2070
2025-04-28 12:46:59;26.2070
2025-04-28 12:47:15;26.2070
2025-04-28 12:47:31;26.2070
2025-04-28 12:47:48;26.2070
2025-04-28 12:48:04;26.2070
2025-04-28 12:48:20;26.1823
2025-04-28 12:48:37;26.1823
2025-04-28 12:48:53;26.1823
2025-04-28 12:49:09;26.1823
2025-04-28 12:49:25;26.1823
2025-04-28 12:49:42;26.1823
2025-04-28 12:49:58;26.1823
2025-04-28 12:50:14;26.1859
2025-04-28 12:50:31;26.1859
2025-04-28 12:50:47;26.1859
2025-04-28 12:51:03;26.1859
2025-04-28 12:51:20;26.1859
2025-04-28 12:51:36;26.1859
2025-04-28 12:51:52;26.1859
2025-04-28 12:52:09;26.1621
2025-04-28 12:52:25;26.1621
2025-04-28 12:52:41;26.1621
2025-04-28 12:52:57;26.1621
2025-04-28 12:53:14;26.1621
2025-04-28 12:53:30;26.1621
2025-04-28 12:53:46;26.1621
2025-04-28 12:54:03;26.1621
2025-04-28 12:54:19;26.1621
2025-04-28 12:54:35;26.1709
2025-04-28 12:54:52;26.1709
2025-04-28 12:55:08;26.1709
2025-04-28 12:55:24;26.1709
2025-04-28 12:55:41;26.1709
2025-04-28 12:55:57;26.1709
2025-04-28 12:56:13;26.2295
2025-04-28 12:56:29;26.2295
2025-04-28 12:56:46;26.2295
2025-04-28 12:57:02;26.2295
2025-04-28 12:57:18;26.2295
2025-04-28 12:57:35;26.2295
2025-04-28 12:57:51;26.2295
2025-04-28 12:58:07;26.2295
2025-04-28 12:58:24;26.1598
2025-04-28 12:58:40;26.1598
2025-04-28 12:58:56;26.1598
2025-04-28 12:59:13;26.1598
2025-04-28 12:59:29;26.1598
2025-04-28 12:59:45;26.1598
2025-04-28 13:00:02;26.1598
2025-04-28 13:00:18;26.1598
2025-04-28 13:00:34;26.2009
2025-04-28 13:00:51;26.2009
2025-04-28 13:01:07;26.2009
2025-04-28 13:01:23;26.2009
2025-04-28 13:01:40;26.2009
2025-04-28 13:01:57;26.2009
2025-04-28 13:02:13;26.2009
2025-04-28 13:02:29;26.1604
2025-04-28 13:02:46;26.1604
2025-04-28 13:03:02;26.1604
2025-04-28 13:03:18;26.1604
2025-04-28 13:03:35;26.1604
2025-04-28 13:03:51;26.1604
2025-04-28 13:04:07;26.1604
2025-04-28 13:04:24;26.1604
2025-04-28 13:04:40;26.1245
2025-04-28 13:04:56;26.1245
2025-04-28 13:05:12;26.1245
2025-04-28 13:05:29;26.1245
2025-04-28 13:05:45;26.1245
2025-04-28 13:06:01;26.1245
2025-04-28 13:06:18;26.1245
2025-04-28 13:06:34;26.1245
2025-04-28 13:06:50;26.1364
2025-04-28 13:07:07;26.1364
2025-04-28 13:07:23;26.1364
2025-04-28 13:07:39;26.1364
2025-04-28 13:07:56;26.1364
2025-04-28 13:08:12;26.1364
2025-04-28 13:08:28;26.1364
2025-04-28 13:08:44;26.1131
2025-04-28 13:09:01;26.1131
2025-04-28 13:09:17;26.1131
2025-04-28 13:09:33;26.1131
2025-04-28 13:09:50;26.1131
2025-04-28 13:10:06;26.1131
2025-04-28 13:10:22;26.1131
2025-04-28 13:10:39;26.1131
2025-04-28 13:10:55;26.1447
2025-04-28 13:11:11;26.1447
2025-04-28 13:11:28;26.1447
2025-04-28 13:11:44;26.1447
2025-04-28 13:12:01;26.1447
2025-04-28 13:12:17;26.1447
2025-04-28 13:12:33;26.1447
2025-04-28 13:12:50;26.1217
2025-04-28 13:13:06;26.1217
2025-04-28 13:13:22;26.1217
2025-04-28 13:13:39;26.1217
2025-04-28 13:13:55;26.1217
2025-04-28 13:14:11;26.1217
2025-04-28 13:14:28;26.1217
2025-04-28 13:14:44;26.1073
2025-04-28 13:15:00;26.1073
2025-04-28 13:15:16;26.1073
2025-04-28 13:15:33;26.1073
2025-04-28 13:15:49;26.1073
2025-04-28 13:16:05;26.1073
2025-04-28 13:16:22;26.1073
2025-04-28 13:16:38;26.1073
2025-04-28 13:16:54;26.0604
